fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Amount ratio of component to other component of binary solvent,doc_label,mole_fractions_rounded,mole_fraction_Choline Chloride,mole_fraction_Glycerol,composition_temp_id,density_value,density_uncertainty,thermalConductivity_value,thermalConductivity_uncertainty,viscosity_value,viscosity_uncertainty,mole_fraction_water,color,measured
"['Choline Chloride', 'Glycerol']",density,1.1943,5e-05,293.15,"[0.333333333333, 0.666666666667]",832665a9-2730-47ef-8bf7-72e0a1404548,10.1016/j.fluid.2014.01.028,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 293.15, '832665a9-2730-47ef-8bf7-72e0a1404548')",1.1943,5e-05,,,,,0.0,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol']",density,1.17193,5e-05,333.15,"[0.333333333333, 0.666666666667]",811d228f-8cf0-4c8f-a2cd-005d3654ce6a,10.1016/j.jtice.2012.01.007,0.666666666667,333.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 333.15, '811d228f-8cf0-4c8f-a2cd-005d3654ce6a')",1.17193,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.17468,5e-05,328.15,"[0.333333333333, 0.666666666667]",c1f02531-7453-43ab-8c3f-40b70e1b8ed8,10.1016/j.jtice.2012.01.007,0.666666666667,328.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 328.15, 'c1f02531-7453-43ab-8c3f-40b70e1b8ed8')",1.17468,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.17746,5e-05,323.15,"[0.333333333333, 0.666666666667]",762f58c3-0cbc-4691-aa88-535d64750e12,10.1016/j.jtice.2012.01.007,0.666666666667,323.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 323.15, '762f58c3-0cbc-4691-aa88-535d64750e12')",1.17746,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.18022,5e-05,318.15,"[0.333333333333, 0.666666666667]",6c8237f7-9554-4c1c-b43c-08afa5b5ec01,10.1016/j.jtice.2012.01.007,0.666666666667,318.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 318.15, '6c8237f7-9554-4c1c-b43c-08afa5b5ec01')",1.18022,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.1823,5e-05,313.15,"[0.333333333333, 0.666666666667]",0372b8dd-29b9-4c39-8312-275bcf5528f9,10.1016/j.jtice.2012.01.007,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.15, '0372b8dd-29b9-4c39-8312-275bcf5528f9')",1.1823,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.18574,5e-05,308.15,"[0.333333333333, 0.666666666667]",a0d6dbd0-3d17-44d6-9b6e-49b7dbb58b9d,10.1016/j.jtice.2012.01.007,0.666666666667,308.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 308.15, 'a0d6dbd0-3d17-44d6-9b6e-49b7dbb58b9d')",1.18574,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.1885,5e-05,303.15,"[0.333333333333, 0.666666666667]",3717e186-b59f-4d66-b170-f7776659ee9f,10.1016/j.jtice.2012.01.007,0.666666666667,303.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 303.15, '3717e186-b59f-4d66-b170-f7776659ee9f')",1.1885,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.19123,5e-05,298.15,"[0.333333333333, 0.666666666667]",838ad855-bbfc-471a-ad56-2f79f5ec249a,10.1016/j.jtice.2012.01.007,0.666666666667,298.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 298.15, '838ad855-bbfc-471a-ad56-2f79f5ec249a')",1.19123,5e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.1535,1e-05,303.15,"[0.5, 0.5]",fc8bdfc0-90d8-45f1-b114-e9bd66717b48,10.1016/j.tca.2011.10.010,0.5,303.15,1.0,Document_1,"(0.5, 0.5)",0.5,0.5,"(('Choline Chloride', 'Glycerol'), 303.15, 'fc8bdfc0-90d8-45f1-b114-e9bd66717b48')",1.1535,1e-05,,,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",density,1.1885,5e-05,303.15,"[0.333333333333, 0.666666666667]",eb611a27-68de-4eaf-ae7a-cde4746cec73,10.1016/j.fluid.2014.01.028,0.666666666667,303.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 303.15, 'eb611a27-68de-4eaf-ae7a-cde4746cec73')",1.1885,5e-05,,,,,0.0,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,1170.0,23.4,298.15,"[0.333333333333, 0.666666666667]",ee43e69d-a4d0-4271-9299-5025fd51872f,10.1016/j.jct.2018.07.031,0.666666666667,298.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 298.15, 'ee43e69d-a4d0-4271-9299-5025fd51872f')",,,1170.0,23.4,,,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,992.0,19.84,295.65,"[0.333333333333, 0.666666666667]",52005a22-5f5e-4f3e-9be6-20e893aba5f0,10.1016/j.jct.2018.07.031,0.666666666667,295.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 295.65, '52005a22-5f5e-4f3e-9be6-20e893aba5f0')",,,992.0,19.84,,,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,839.0,16.78,293.15,"[0.333333333333, 0.666666666667]",0d58c461-8bbf-4541-8223-05c952409ff5,10.1016/j.jct.2018.07.031,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 293.15, '0d58c461-8bbf-4541-8223-05c952409ff5')",,,839.0,16.78,,,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.058245,0.00058245,332.908,"[0.333333333333, 0.666666666667]",e5d86cbb-da9e-46df-b42a-9cb2a5c7fcd1,10.1016/j.molliq.2015.11.032,0.666666666667,332.908,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 332.908, 'e5d86cbb-da9e-46df-b42a-9cb2a5c7fcd1')",,,,,0.058245,0.00058245,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.072517,0.00072517,327.826,"[0.333333333333, 0.666666666667]",5170220e-1cf2-4000-87b6-4d8cb04a6b96,10.1016/j.molliq.2015.11.032,0.666666666667,327.826,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 327.826, '5170220e-1cf2-4000-87b6-4d8cb04a6b96')",,,,,0.072517,0.00072517,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.091795,0.0009179500000000001,322.888,"[0.333333333333, 0.666666666667]",2dfa9d93-f593-488f-a417-6d8259227238,10.1016/j.molliq.2015.11.032,0.666666666667,322.888,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 322.888, '2dfa9d93-f593-488f-a417-6d8259227238')",,,,,0.091795,0.0009179500000000001,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
